Customer_ID,Total_Revenue,Total_Orders,Total_Items,Avg_Order_Value,Unique_Products,Last_Purchase,Recency
13727.0,1074.15,8,368,12.941566265060242,74,2011-11-11 09:46:00,28
13728.0,2855.17,16,1269,17.409573170731708,75,2011-11-03 10:49:00,36
13729.0,724.73,3,419,18.582820512820515,36,2010-09-30 10:44:00,435
13730.0,752.6,2,488,17.50232558139535,38,2011-07-27 08:35:00,135
13731.0,610.59,2,278,16.068157894736842,36,2011-05-04 14:33:00,218
13732.0,491.86,1,498,14.904848484848486,33,2011-11-11 15:49:00,27
13733.0,487.03000000000003,2,335,16.794137931034484,28,2010-10-25 12:18:00,410
13734.0,6695.6900000000005,4,302,247.98851851851853,24,2010-07-19 12:04:00,508
13735.0,9762.77,13,4135,15.089289026275116,362,2011-11-15 11:14:00,24
13736.0,2752.47,7,1549,4.968357400722021,325,2011-12-04 15:19:00,4
13737.0,339.6,1,125,11.32,29,2011-05-23 16:32:00,199
13738.0,434.78000000000003,1,237,4.885168539325843,88,2010-11-08 15:23:00,395
13739.0,292.2,2,76,48.699999999999996,6,2011-11-21 13:35:00,17
13740.0,1582.77,5,987,16.837978723404255,83,2011-04-13 10:32:00,240
13741.0,668.4300000000001,3,218,19.65970588235294,34,2011-09-29 09:19:00,71
13742.0,3107.87,12,1115,9.92929712460064,200,2011-11-23 11:07:00,16
13743.0,1341.6,7,1776,32.72195121951219,8,2011-12-07 10:09:00,2
13744.0,1080.52,2,1153,17.15111111111111,54,2011-09-05 15:19:00,94
13745.0,777.36,2,1146,13.881428571428572,46,2011-06-30 16:43:00,161
13746.0,176.69,1,83,19.63222222222222,9,2010-10-22 11:55:00,413
13747.0,169.8,2,60,33.96,4,2010-12-01 10:37:00,373
13748.0,2064.35,9,1028,35.592241379310344,40,2011-09-05 09:45:00,95
13750.0,3602.18,11,1370,48.029066666666665,51,2011-10-17 12:16:00,53
13751.0,296.25,1,152,32.916666666666664,9,2011-02-24 15:56:00,287
13752.0,1579.8300000000002,7,1005,16.806702127659577,75,2011-08-07 14:16:00,123
13753.0,2094.57,4,1450,26.182125000000003,64,2011-02-25 12:48:00,287
13754.0,447.05,3,315,21.288095238095238,16,2011-07-11 11:51:00,151
13755.0,2108.06,9,1242,6.567165109034268,232,2011-12-06 12:26:00,3
13756.0,8655.95,23,5138,25.236005830903792,142,2011-12-07 16:44:00,1
13757.0,195.55,1,54,24.44375,8,2010-02-03 12:37:00,674
13758.0,8698.13,15,4667,30.51975438596491,213,2011-11-28 11:11:00,11
13759.0,659.4100000000001,2,287,26.376400000000004,24,2011-11-06 14:47:00,32
13760.0,1363.6399999999999,5,623,11.459159663865545,95,2011-10-16 16:13:00,53
13761.0,1952.17,6,1079,16.001393442622952,118,2011-10-20 14:01:00,49
13762.0,2472.48,5,2608,70.64228571428572,23,2011-05-05 09:15:00,218
13763.0,5217.44,3,3224,104.3488,50,2011-10-07 15:13:00,62
13764.0,2919.62,6,2084,7.890864864864865,295,2011-09-30 12:03:00,70
13765.0,352.821,1,297,20.754176470588238,17,2010-02-24 13:46:00,652
13766.0,190.35,1,137,11.197058823529412,16,2010-08-01 14:25:00,494
13767.0,33903.57,73,14595,44.37640052356021,117,2011-12-07 15:00:00,1
13768.0,875.97,2,373,26.544545454545457,30,2009-12-13 10:41:00,726
13769.0,5478.12,20,2452,19.920436363636362,121,2011-12-07 15:08:00,1
13770.0,785.37,4,468,16.361875,48,2010-10-13 15:10:00,421
13771.0,5728.82,9,3140,26.522314814814813,182,2011-10-06 14:18:00,63
13772.0,3100.02,8,1446,5.467407407407407,394,2011-11-06 11:43:00,33
13773.0,301.54,2,174,15.870526315789474,19,2010-11-08 11:49:00,396
13774.0,345.0,1,192,15.681818181818182,22,2011-09-19 12:06:00,81
13775.0,1049.66,1,455,16.661269841269842,63,2010-04-28 12:15:00,590
13776.0,623.98,2,2,311.99,1,2010-10-07 16:11:00,427
13777.0,49638.26,61,23190,139.4333146067416,44,2011-12-09 12:25:00,0
13778.0,1124.49,4,511,25.55659090909091,33,2011-08-28 15:25:00,102
13779.0,161.13,1,53,5.967777777777777,27,2010-07-12 11:24:00,515
13780.0,732.07,3,479,7.470102040816327,90,2011-12-02 13:49:00,6
13781.0,778.83,3,300,13.663684210526316,56,2011-04-03 12:08:00,250
13782.0,1786.08,13,643,7.50453781512605,187,2011-11-27 11:54:00,12
13783.0,1542.09,4,3437,154.209,4,2010-08-09 09:23:00,487
13784.0,2910.23,14,2827,67.67976744186046,13,2011-11-30 09:33:00,9
13785.0,542.49,4,151,18.083000000000002,26,2010-10-07 09:25:00,428
13786.0,3127.9900000000002,6,1515,26.965431034482762,80,2010-12-07 13:53:00,366
13787.0,1222.5,6,998,14.215116279069768,71,2011-09-25 12:06:00,75
13788.0,3.75,1,1,3.75,1,2010-07-22 15:50:00,504
13789.0,239.46,1,258,13.303333333333335,18,2010-11-16 15:31:00,387
13790.0,348.79999999999995,1,748,7.75111111111111,45,2011-12-05 15:48:00,3
13791.0,1516.0,2,1200,137.8181818181818,7,2011-08-04 11:44:00,127
13792.0,383.95,3,156,16.693478260869565,23,2011-10-04 14:31:00,65
13793.0,96.0,1,52,13.714285714285714,7,2010-03-03 08:25:00,646
13794.0,126.03,1,63,14.003333333333334,9,2010-06-11 12:30:00,546
13795.0,836.3,4,1250,28.837931034482757,23,2010-11-16 17:25:00,387
13796.0,289.7,1,218,13.168181818181818,22,2010-07-28 14:45:00,498
13797.0,1179.45,3,573,15.121153846153847,71,2010-09-29 10:34:00,436
13798.0,75428.87,110,48187,104.61701803051317,168,2011-12-08 15:51:00,0
13799.0,2803.57,9,1539,26.448773584905663,64,2011-08-15 12:07:00,116
13800.0,1679.56,3,891,23.00767123287671,73,2011-02-03 12:27:00,309
13801.0,324.8,1,168,14.121739130434783,23,2011-10-04 10:15:00,66
13802.0,26259.11,19,14129,58.61408482142857,212,2011-07-24 10:54:00,138
13803.0,1338.91,3,831,17.16551282051282,73,2011-03-29 12:57:00,254
13804.0,3161.12,9,1797,18.928862275449102,149,2011-11-09 12:32:00,30
13805.0,924.5999999999999,2,1900,71.12307692307692,10,2011-10-18 14:50:00,51
13806.0,256.38,1,56,25.637999999999998,10,2011-10-07 11:43:00,63
13807.0,422.2,3,116,16.887999999999998,24,2010-12-07 15:48:00,366
13808.0,1747.66,5,782,22.995526315789476,70,2011-12-04 12:18:00,5
13809.0,679.6999999999999,3,281,27.188,23,2011-02-07 13:15:00,304
13810.0,1499.01,3,312,42.828857142857146,32,2011-11-11 08:33:00,28
13811.0,814.5,3,68,62.65384615384615,7,2011-06-09 09:54:00,183
13812.0,539.0,3,333,14.972222222222221,33,2011-10-28 14:27:00,41
13813.0,2765.4700000000003,8,1292,19.33895104895105,84,2011-10-31 10:38:00,39
13814.0,2257.32,3,1214,28.573670886075952,56,2011-09-08 13:48:00,91
13815.0,7475.74,8,5381,20.999269662921346,203,2011-11-17 14:19:00,21
13816.0,571.6700000000001,2,269,20.416785714285716,25,2011-11-16 08:38:00,23
13817.0,382.98,2,211,15.957500000000001,20,2011-11-10 17:49:00,28
13818.0,61.28,1,60,12.256,5,2010-10-06 12:35:00,429
13819.0,2642.35,6,2309,26.161881188118812,47,2011-02-11 10:38:00,301
13820.0,652.75,3,285,7.334269662921348,68,2010-10-17 13:46:00,417
13821.0,1379.08,6,477,6.760196078431372,158,2011-07-18 09:49:00,144
13822.0,632.0,2,611,6.583333333333333,90,2011-12-04 12:13:00,5
13823.0,3403.4500000000003,7,1564,20.880061349693253,108,2011-11-21 10:22:00,18
13824.0,3314.76,12,1442,33.147600000000004,59,2011-11-07 12:41:00,32
13825.0,255.59,2,182,6.38975,38,2010-03-28 11:02:00,621
13826.0,189.5,1,82,18.95,10,2011-06-16 13:48:00,175
13827.0,409.8,3,138,4.4543478260869565,83,2011-10-13 12:38:00,57
13828.0,209.49,1,311,13.966000000000001,15,2011-11-17 16:02:00,21
13829.0,102.0,1,12,102.0,1,2010-10-14 18:19:00,420
13830.0,156.85000000000002,1,47,14.259090909090911,11,2010-05-07 12:24:00,581
13831.0,6585.54,18,2393,36.184285714285714,121,2011-11-23 15:41:00,15
13832.0,609.89,2,420,11.088909090909091,54,2011-11-20 15:36:00,18
13833.0,700.41,2,243,15.91840909090909,43,2011-07-03 13:27:00,158
13834.0,324.19,2,221,20.261875,15,2010-05-12 10:27:00,576
13835.0,1095.27,7,520,15.426338028169013,60,2011-11-14 15:37:00,24
13836.0,620.37,2,273,20.011935483870968,29,2010-11-05 13:31:00,398
13837.0,266.59000000000003,2,182,14.810555555555558,17,2011-05-12 12:10:00,211
13838.0,1690.07,10,694,4.193722084367246,328,2011-12-04 11:00:00,5
13839.0,139.95000000000002,1,25,19.992857142857144,7,2010-08-10 13:52:00,485
13840.0,651.4,1,358,16.285,40,2010-10-19 13:34:00,415
13841.0,85.0,1,100,85.0,1,2011-04-01 12:10:00,252
13842.0,5319.34,18,2716,15.878626865671642,214,2011-10-12 10:51:00,58
13843.0,319.75,1,145,17.76388888888889,18,2010-11-23 17:48:00,380
13844.0,361.62,1,196,18.081,20,2011-11-28 13:21:00,10
13845.0,312.98,1,182,34.775555555555556,9,2011-10-06 08:25:00,64
13846.0,1307.79,4,705,16.145555555555553,81,2011-11-15 12:07:00,24
13847.0,310.72,1,96,16.353684210526318,19,2009-12-20 10:41:00,719
13848.0,3015.0,8,9200,301.5,3,2011-09-08 12:58:00,91
13849.0,3469.3,5,1883,15.769545454545455,189,2011-10-19 10:59:00,51
13850.0,1595.48,1,944,17.155698924731183,93,2011-08-02 14:04:00,128
13851.0,4606.46,8,2525,32.903285714285715,111,2011-09-05 12:36:00,95
13852.0,187.35000000000002,1,85,17.031818181818185,11,2010-04-08 09:06:00,610
13853.0,1090.1399999999999,1,312,47.39739130434782,23,2011-10-13 14:18:00,56
13854.0,11944.56,39,3642,67.10426966292134,61,2011-12-01 09:06:00,8
13855.0,1310.3400000000001,4,575,17.949863013698632,64,2010-07-27 09:53:00,500
13856.0,1142.03,11,1105,21.148703703703703,33,2011-06-24 10:03:00,168
13857.0,1001.01,6,782,7.820390625,99,2010-11-11 12:54:00,392
13858.0,216.17000000000002,1,75,19.651818181818182,11,2011-10-13 16:17:00,56
13859.0,515.86,2,167,14.329444444444444,34,2011-01-17 16:14:00,325
13860.0,1245.9,5,591,16.39342105263158,58,2011-12-08 12:57:00,0
13861.0,273.26,2,225,13.012380952380951,21,2010-10-06 14:20:00,428
13862.0,2556.09,9,1927,15.9755625,113,2011-11-21 16:24:00,17
13863.0,1239.55,4,553,17.707857142857144,59,2011-04-06 10:20:00,247
13864.0,662.4000000000001,1,192,662.4000000000001,1,2010-11-18 12:50:00,386
13865.0,501.56,4,204,16.718666666666667,26,2011-10-12 13:31:00,57
13866.0,145.67,1,57,20.81,7,2011-09-26 14:54:00,73
13867.0,1005.09,3,501,16.7515,51,2011-11-08 15:48:00,30
13868.0,3192.54,2,1964,96.74363636363637,32,2011-12-02 16:32:00,6
13869.0,7996.87,10,4302,9.542804295942721,502,2011-08-08 13:53:00,122
13870.0,5712.08,15,3449,23.701576763485477,159,2011-12-07 13:23:00,1
13871.0,7885.85,17,3502,19.616542288557216,183,2011-11-17 10:49:00,22
13872.0,919.57,3,339,16.13280701754386,51,2010-06-30 15:35:00,526
13873.0,1038.92,8,472,17.315333333333335,55,2011-08-12 10:08:00,119
13874.0,2049.15,7,864,29.697826086956525,46,2010-12-16 18:20:00,357
13875.0,4814.37,14,3072,17.831,159,2011-10-17 09:36:00,53
13876.0,122.7,1,36,17.52857142857143,7,2011-10-07 10:22:00,63
13877.0,449.68,3,478,19.551304347826086,23,2011-09-14 15:49:00,85
13878.0,2416.9,4,927,23.695098039215686,93,2011-10-16 12:19:00,54
13879.0,395.5,1,204,15.82,25,2010-03-04 10:49:00,645
13880.0,4293.86,17,2535,19.254977578475334,148,2011-11-18 13:44:00,20
13881.0,45179.1,43,29760,98.8601750547046,182,2011-12-06 12:50:00,3
13882.0,1191.13,5,953,18.325076923076924,54,2011-12-07 11:16:00,2
13883.0,6560.02,15,3584,20.759556962025318,200,2011-11-29 10:45:00,10
13884.0,1825.03,10,752,10.027637362637362,108,2011-12-02 16:30:00,6
13885.0,506.8,2,182,18.1,28,2011-06-03 15:07:00,188
13886.0,243.56,1,126,15.2225,16,2011-09-29 13:17:00,70
13887.0,349.55,1,147,18.397368421052633,19,2011-05-19 17:22:00,203
13888.0,2001.5900000000001,7,795,11.705204678362573,124,2011-08-12 10:13:00,119
13889.0,1991.23,6,979,23.990722891566264,57,2011-09-08 09:13:00,92
13890.0,2927.38,14,1392,16.921271676300577,100,2011-12-08 15:36:00,0
13891.0,859.21,3,476,8.678888888888888,97,2010-11-26 15:57:00,377
13892.0,1267.65,6,3125,35.212500000000006,33,2011-11-13 11:50:00,26
13893.0,821.1,1,190,39.1,21,2011-02-15 11:30:00,297
13894.0,564.62,3,354,20.911851851851853,25,2011-11-16 09:44:00,23
13895.0,4008.52,6,2060,21.551182795698924,154,2011-11-11 16:57:00,27
13896.0,388.55,1,149,18.502380952380953,21,2010-03-24 08:55:00,625
13897.0,1160.72,3,820,19.67322033898305,58,2011-10-20 14:30:00,49
13898.0,686.4,2,544,14.921739130434782,43,2011-01-18 10:28:00,325
13899.0,388.52,2,156,20.448421052631577,19,2011-11-23 13:40:00,15
13900.0,1610.5900000000001,6,938,16.953578947368424,80,2011-06-09 19:26:00,182
13901.0,5676.34,15,3344,18.310774193548387,280,2011-09-28 14:48:00,71
13902.0,34095.26,5,220600,541.1946031746032,58,2010-03-17 13:09:00,631
13903.0,165.45000000000002,1,103,16.545,10,2010-11-04 17:44:00,399
13904.0,332.64,2,332,12.793846153846154,24,2011-11-02 13:41:00,36
13905.0,312.65,1,135,26.054166666666664,12,2009-12-07 11:41:00,732
13906.0,42.0,1,100,42.0,1,2010-10-26 15:00:00,408
13907.0,136.8,1,68,34.2,4,2010-01-17 12:22:00,691
13908.0,2369.55,4,1478,19.42254098360656,104,2011-09-21 11:49:00,79
13909.0,282.85,2,301,7.44342105263158,35,2010-10-12 17:22:00,422
13911.0,4234.99,20,4487,17.7940756302521,178,2011-10-13 15:43:00,56
13912.0,124.95,1,29,17.85,7,2010-10-12 08:43:00,423
13913.0,42.22,1,10,14.073333333333332,3,2010-07-21 10:11:00,506
13914.0,626.45,2,380,18.983333333333334,28,2011-11-28 10:35:00,11
13915.0,70.80000000000001,1,24,35.400000000000006,2,2010-11-10 15:17:00,393
13916.0,1275.81,4,673,17.240675675675675,72,2010-09-02 10:04:00,463
13917.0,272.04,2,228,15.113333333333335,16,2011-10-21 09:56:00,49
13918.0,1212.8400000000001,2,1140,40.428000000000004,30,2011-10-21 12:25:00,49
13919.0,1360.68,4,1133,17.67116883116883,65,2011-10-11 14:24:00,58
13920.0,1774.68,4,1772,20.635813953488373,81,2010-10-04 12:37:00,431
13921.0,730.7,4,210,16.606818181818184,36,2010-11-02 16:32:00,401
13922.0,865.2,3,467,28.84,30,2010-12-23 10:38:00,351
13923.0,351.13,1,185,17.5565,20,2011-10-17 12:33:00,53
13924.0,1838.8500000000001,6,1575,15.716666666666669,90,2011-12-08 09:39:00,1
13925.0,678.25,4,331,16.54268292682927,28,2011-09-08 12:47:00,92
13926.0,223.85000000000002,1,104,20.35,11,2011-11-16 13:16:00,22
13927.0,708.26,2,463,17.274634146341462,37,2011-09-26 12:00:00,74
13928.0,464.57,4,129,17.206296296296298,23,2011-11-29 10:33:00,10
13929.0,3494.1,11,1566,61.3,38,2011-06-23 15:26:00,168
13930.0,337.34,2,274,19.843529411764706,15,2011-10-13 09:45:00,57
13931.0,5257.38,11,3488,19.399926199261994,205,2011-09-05 10:12:00,95
13932.0,307.4,1,72,19.2125,16,2011-02-18 12:02:00,294
13933.0,608.79,2,205,26.469130434782606,23,2011-08-22 14:03:00,108
13934.0,922.1,1,390,29.74516129032258,31,2011-03-21 08:39:00,263
13935.0,6116.92,3,2252,76.4615,67,2010-04-22 11:21:00,596
13936.0,939.6600000000001,3,661,15.926440677966102,56,2011-06-13 08:47:00,179
13937.0,880.13,2,587,16.298703703703705,54,2011-06-23 16:35:00,168
13938.0,71.66,1,70,10.237142857142857,7,2011-11-04 14:37:00,34
13939.0,1560.96,7,1608,14.190545454545456,91,2011-11-16 13:33:00,22
13940.0,839.14,4,516,17.12530612244898,39,2011-11-22 15:15:00,16
13941.0,10027.18,15,4782,106.67212765957447,42,2011-11-18 09:43:00,21
13942.0,320.0,1,1000,320.0,1,2010-06-23 12:35:00,534
13943.0,246.54000000000002,1,94,16.436,15,2010-05-11 11:30:00,577
13944.0,200.43,1,153,5.726571428571429,35,2010-02-24 15:02:00,652
13945.0,854.1500000000001,2,413,16.748039215686276,49,2010-11-10 10:00:00,394
13946.0,1876.23,6,2847,33.504107142857144,49,2011-09-21 13:33:00,78
13947.0,90.60000000000001,1,44,18.12,5,2011-10-05 14:42:00,64
13948.0,548.76,4,248,22.865,23,2010-12-14 10:18:00,360
13949.0,2427.32,6,2474,15.170750000000002,124,2011-12-07 09:35:00,2
13950.0,745.0600000000001,4,323,21.287428571428574,33,2011-11-28 14:44:00,10
13951.0,674.45,3,459,17.293589743589745,38,2011-06-16 16:43:00,175
13952.0,12823.521,14,5947,31.35335207823961,238,2011-05-06 09:00:00,217
13953.0,6640.68,12,5224,265.6272,8,2011-12-02 16:04:00,6
13954.0,439.92,2,150,17.5968,24,2011-12-08 12:50:00,1
13955.0,544.0699999999999,3,272,6.400823529411764,82,2011-07-08 17:19:00,153
13956.0,1019.27,5,486,6.933809523809524,123,2011-12-04 13:20:00,4
13957.0,458.25,3,157,16.97222222222222,21,2010-10-18 10:02:00,417
13958.0,4709.2300000000005,8,2264,20.745506607929517,172,2010-11-25 10:11:00,379
13959.0,1064.77,6,694,6.781974522292994,120,2011-09-21 15:06:00,78
13960.0,230.22,2,142,19.185,11,2011-11-18 15:27:00,20
13961.0,538.4,1,226,28.336842105263155,19,2010-11-12 14:40:00,391
13962.0,362.8,3,160,15.773913043478261,23,2011-11-18 08:47:00,21
13963.0,2860.57,17,2007,17.33678787878788,129,2011-02-04 14:43:00,307
13964.0,438.9,2,228,18.287499999999998,22,2010-11-17 13:53:00,386
13965.0,996.61,3,425,41.525416666666665,23,2010-08-20 10:40:00,476
13966.0,384.26,1,760,18.298095238095236,21,2010-09-30 13:08:00,434
13967.0,166.3,2,66,27.71666666666667,4,2011-07-17 12:02:00,145
13968.0,123.66,1,174,15.4575,8,2010-10-12 13:22:00,422
13969.0,12973.460000000001,35,6640,12.193101503759399,472,2011-12-02 15:11:00,6
13970.0,846.55,2,469,65.11923076923077,10,2010-11-18 13:21:00,385
13971.0,4667.57,14,3084,18.30419607843137,184,2011-11-21 12:06:00,18
13972.0,190.25,2,187,12.683333333333334,15,2011-09-30 11:54:00,70
13973.0,264.7,1,109,24.063636363636363,11,2011-02-25 15:21:00,286
13974.0,677.72,2,356,15.76093023255814,43,2011-10-21 14:41:00,48
13975.0,5256.4,12,3884,7.132157394843961,434,2011-11-08 13:19:00,30
13976.0,1192.3600000000001,4,452,21.29214285714286,49,2011-05-17 09:13:00,206
13977.0,519.8100000000001,1,303,39.98538461538462,13,2010-10-24 14:08:00,410
13978.0,196.79,2,315,13.119333333333334,14,2011-11-25 11:36:00,14
13979.0,3379.93,7,2270,8.60033078880407,356,2011-09-27 13:32:00,72
13980.0,768.8199999999999,5,463,12.203492063492062,57,2011-10-10 13:34:00,59
13981.0,331.14,1,234,15.05181818181818,22,2010-10-20 10:03:00,415
13982.0,3954.29,9,2478,17.57462222222222,123,2011-10-31 16:24:00,38
13983.0,6753.89,21,3925,20.781200000000002,238,2011-11-10 11:06:00,29
13984.0,1893.8,12,1301,21.520454545454545,53,2011-11-13 12:38:00,26
13985.0,10020.86,22,4936,20.87679166666667,149,2011-12-05 17:06:00,3
13986.0,320.46,1,430,24.650769230769228,12,2011-11-22 15:00:00,16
13987.0,682.54,2,492,14.837826086956522,46,2010-11-25 10:20:00,379
13988.0,4757.8,8,3385,16.12813559322034,218,2011-11-20 10:15:00,19
13989.0,2026.06,5,2207,23.558837209302325,61,2011-10-05 09:47:00,65
13990.0,311.3,1,190,19.45625,16,2011-05-10 15:19:00,212
13991.0,852.88,6,995,10.400975609756097,58,2011-11-27 16:18:00,11
13992.0,219.5,3,154,19.954545454545453,10,2011-11-09 15:23:00,29
13993.0,6775.71,19,2135,25.960574712643677,110,2011-10-28 09:06:00,42
13994.0,2274.14,6,932,15.36581081081081,122,2011-12-06 11:05:00,3
13995.0,3902.01,14,2359,16.965260869565217,146,2011-11-24 14:22:00,14
13996.0,895.76,2,613,27.144242424242425,29,2010-11-18 16:27:00,385
13997.0,376.46,3,143,8.55590909090909,36,2010-07-08 18:06:00,518
13998.0,566.7,3,204,18.280645161290323,30,2010-09-19 10:20:00,446
13999.0,9502.26,29,5043,20.391115879828327,174,2011-11-29 13:40:00,9
14000.0,2046.34,5,1838,41.76204081632653,28,2011-05-12 16:50:00,210
14001.0,4228.85,9,1779,41.056796116504856,60,2011-10-25 10:31:00,45
14002.0,529.73,2,877,11.270851063829788,47,2011-07-28 15:55:00,133
14003.0,209.41,1,149,13.088125,16,2009-12-07 08:53:00,732
14004.0,6258.45,11,3425,25.968672199170125,127,2011-10-27 14:40:00,42
14005.0,2874.72,5,2478,34.22285714285714,53,2011-11-30 12:41:00,9
14006.0,2196.67,7,2181,28.528181818181817,55,2011-08-16 09:39:00,115
14007.0,79.48,1,16,15.896,5,2010-07-15 09:06:00,512
14008.0,509.04,1,326,15.9075,32,2010-10-03 13:09:00,431
14009.0,1099.91,3,951,14.863648648648649,71,2011-05-25 15:47:00,197
14010.0,445.15,2,177,18.547916666666666,20,2010-05-23 13:00:00,564
14011.0,457.82,2,644,14.306875,32,2010-08-16 15:31:00,479
14012.0,328.8,1,160,29.89090909090909,11,2011-03-07 12:26:00,277
14013.0,1084.57,5,775,15.949558823529411,56,2011-08-21 15:01:00,109
14014.0,1948.21,3,2004,25.63434210526316,76,2011-09-23 13:18:00,76
14015.0,917.34,1,378,45.867000000000004,20,2011-10-18 10:02:00,52
14016.0,11403.41,11,5722,25.45404017857143,354,2011-07-01 11:29:00,161
14017.0,229.75,1,73,16.410714285714285,14,2010-05-17 14:52:00,570
14018.0,367.15,1,224,28.24230769230769,13,2010-03-04 14:23:00,644
14019.0,1421.6100000000001,3,1037,21.539545454545458,37,2011-10-24 10:13:00,46
14020.0,1249.01,4,648,17.347361111111113,63,2011-11-23 09:22:00,16
14021.0,1716.58,7,878,19.07311111111111,84,2011-07-07 15:46:00,154
14022.0,792.15,2,681,16.854255319148937,45,2011-04-28 14:39:00,224
14023.0,584.07,2,345,18.840967741935486,30,2011-12-02 13:58:00,6
14024.0,645.74,3,238,18.99235294117647,33,2011-08-10 11:30:00,121
14025.0,4057.9,8,1914,40.98888888888889,60,2010-09-01 10:11:00,464
14026.0,713.11,2,427,14.2622,43,2010-08-26 10:31:00,470
14027.0,104.82,1,62,17.47,6,2011-10-10 09:01:00,60
14028.0,10396.5,3,7170,1155.1666666666667,3,2010-06-07 13:33:00,549
14029.0,467.66,2,198,31.177333333333333,15,2011-10-07 14:46:00,62
14030.0,7521.8,20,4215,9.128398058252428,591,2011-11-21 16:48:00,17
14031.0,39019.51,44,13783,52.02601333333334,280,2011-12-02 17:13:00,6
14032.0,4546.41,16,3740,19.767,79,2011-12-07 15:23:00,1
14033.0,109.44,1,576,109.44,1,2010-06-02 15:10:00,554
14034.0,648.89,3,420,7.545232558139535,82,2011-11-17 14:02:00,21
14035.0,2794.75,9,1405,19.27413793103448,70,2011-11-11 10:03:00,28
14036.0,626.65,1,268,16.49078947368421,38,2011-02-28 09:26:00,284
14037.0,836.95,6,590,7.341666666666667,96,2011-06-16 13:57:00,175
14038.0,3069.88,5,1708,19.067577639751555,99,2011-09-22 13:37:00,77
14039.0,267.28000000000003,2,192,26.728,10,2011-11-06 13:48:00,32
14040.0,12523.81,35,4972,16.035608194622277,335,2011-10-30 12:42:00,40
14041.0,141.41,1,94,6.733809523809524,21,2011-03-18 13:25:00,265
14042.0,431.98,1,180,20.570476190476192,21,2009-12-14 15:07:00,724
14043.0,302.59999999999997,2,152,7.380487804878048,37,2010-08-05 18:18:00,490
14044.0,3077.7,10,2100,3.7260290556900726,533,2011-11-13 12:05:00,26
14045.0,10986.63,16,4459,296.93594594594595,16,2011-08-22 15:27:00,108
14046.0,154.99,1,460,11.070714285714287,14,2011-02-28 14:48:00,283
14047.0,3968.11,14,1541,26.105986842105263,91,2011-12-01 11:43:00,8
14048.0,748.69,3,467,5.309858156028369,126,2011-02-07 14:53:00,304
14049.0,13023.4,13,8480,12.274646559849199,573,2011-11-23 12:20:00,16
14050.0,746.36,2,689,13.821481481481483,49,2011-11-08 10:00:00,31
14051.0,21770.98,37,5709,68.46220125786164,82,2011-12-09 10:20:00,0
14052.0,466.66,2,174,3.8566942148760335,115,2011-11-20 12:30:00,19
14053.0,572.3,4,490,63.58888888888888,3,2011-08-07 14:27:00,123
14054.0,92.46000000000001,1,62,15.410000000000002,6,2011-10-05 15:49:00,64
14055.0,1520.96,3,720,46.08969696969697,33,2011-08-25 15:04:00,105
14056.0,8152.71,23,4252,7.493299632352941,320,2011-12-08 13:36:00,0
14057.0,8346.66,22,6438,18.67261744966443,244,2011-11-16 10:32:00,23
14058.0,469.19,2,211,19.549583333333334,23,2010-09-03 09:31:00,462
14059.0,183.6,1,128,22.95,8,2011-03-18 10:06:00,266
14060.0,8898.24,30,7419,34.48930232558139,100,2011-12-05 12:29:00,4
14061.0,917.4300000000001,3,133,48.28578947368421,17,2010-07-20 17:22:00,506
14062.0,25585.65,24,12794,75.25191176470588,141,2011-11-30 10:04:00,9
14063.0,22710.2,9,3850,567.755,30,2010-09-27 16:18:00,437
14064.0,3260.2400000000002,15,3911,13.814576271186441,131,2011-11-10 13:14:00,28
14065.0,891.02,3,582,18.18408163265306,42,2010-11-15 16:13:00,388
14066.0,152.55,1,45,21.792857142857144,7,2011-03-18 12:21:00,266
14067.0,374.7,2,361,7.2057692307692305,51,2011-10-07 10:21:00,63
14068.0,1516.72,4,510,14.043703703703704,93,2011-01-23 16:02:00,319
14069.0,225.81,2,58,5.507560975609756,37,2010-07-13 12:12:00,514
14070.0,321.6,1,85,7.843902439024391,40,2010-01-24 12:27:00,684
14071.0,1437.57,8,994,4.450681114551084,271,2011-12-06 12:27:00,3
14072.0,390.85,1,65,20.571052631578947,19,2010-02-11 12:31:00,666
14073.0,151.04,1,130,11.618461538461538,13,2011-11-07 15:49:00,31
14074.0,219.4,1,228,36.56666666666667,6,2010-03-26 13:55:00,622
14075.0,1734.87,6,1494,21.41814814814815,59,2011-12-05 08:38:00,4
14076.0,118.67,1,79,2.6970454545454547,43,2011-08-02 15:19:00,128
14077.0,615.08,6,376,10.983571428571429,43,2011-10-30 12:35:00,40
14078.0,1553.47,9,586,10.49641891891892,107,2011-08-30 12:16:00,101
14079.0,618.73,2,302,47.59461538461539,13,2011-08-07 12:10:00,124
14080.0,1115.68,5,268,13.441927710843375,74,2011-11-07 11:09:00,32
14081.0,4867.57,10,3381,5.767263033175355,465,2011-02-10 16:17:00,301
14082.0,413.36,2,246,6.359384615384616,48,2010-12-10 11:02:00,364
14083.0,1082.19,11,760,5.849675675675676,169,2011-12-05 13:14:00,3
14084.0,150.5,1,306,21.5,7,2010-07-15 14:36:00,511
14085.0,9720.67,33,6434,9.302076555023923,479,2011-12-07 13:46:00,1
14086.0,39.95,1,1,39.95,1,2010-09-03 10:52:00,462
14087.0,829.47,3,718,3.8942253521126764,175,2011-12-07 12:41:00,2
